S.No.,Pin Code,City Name,State,Country,Is Active
14582,682037,Ernakulam,Kerala,India,TRUE
14583,682038,Ernakulam,Kerala,India,TRUE
14584,682039,Ernakulam,Kerala,India,TRUE
14585,682040,Ernakulam,Kerala,India,TRUE
14586,682041,Ernakulam,Kerala,India,TRUE
14587,682042,Ernakulam,Kerala,India,TRUE
14588,682051,Ernakulam,Kerala,India,TRUE
14589,682301,Ernakulam,Kerala,India,TRUE
14590,682302,Ernakulam,Kerala,India,TRUE
14591,682303,Ernakulam,Kerala,India,TRUE
14592,682304,Ernakulam,Kerala,India,TRUE
14593,682305,Ernakulam,Kerala,India,TRUE
14594,682306,Ernakulam,Kerala,India,TRUE
14595,682307,Ernakulam,Kerala,India,TRUE
14596,682308,Ernakulam,Kerala,India,TRUE
14597,682309,Ernakulam,Kerala,India,TRUE
14598,682310,Ernakulam,Kerala,India,TRUE
14599,682311,Ernakulam,Kerala,India,TRUE
14600,682312,Ernakulam,Kerala,India,TRUE
14601,682313,Ernakulam,Kerala,India,TRUE
14602,682314,Ernakulam,Kerala,India,TRUE
14603,682315,Ernakulam,Kerala,India,TRUE
14604,682316,Ernakulam,Kerala,India,TRUE
14605,682501,Ernakulam,Kerala,India,TRUE
14606,682502,Ernakulam,Kerala,India,TRUE
14607,682503,Ernakulam,Kerala,India,TRUE
14608,682504,Ernakulam,Kerala,India,TRUE
14609,682505,Ernakulam,Kerala,India,TRUE
14610,682506,Ernakulam,Kerala,India,TRUE
14611,682507,Ernakulam,Kerala,India,TRUE
14612,682508,Ernakulam,Kerala,India,TRUE
14613,682509,Ernakulam,Kerala,India,TRUE
14614,682511,Ernakulam,Kerala,India,TRUE
14615,682551,Lakshadweep,Lakshadweep,India,TRUE
14616,682552,Lakshadweep,Lakshadweep,India,TRUE
14617,682553,Lakshadweep,Lakshadweep,India,TRUE
14618,682554,Lakshadweep,Lakshadweep,India,TRUE
14619,682555,Lakshadweep,Lakshadweep,India,TRUE
14620,682556,Lakshadweep,Lakshadweep,India,TRUE
14621,682557,Lakshadweep,Lakshadweep,India,TRUE
14622,682558,Lakshadweep,Lakshadweep,India,TRUE
14623,682559,Lakshadweep,Lakshadweep,India,TRUE
14624,682572,Ernakulam,Kerala,India,TRUE
14625,683101,Aluva,Kerala,India,TRUE
14626,683102,Aluva,Kerala,India,TRUE
14627,683104,Ernakulam,Kerala,India,TRUE
14628,683105,Aluva,Kerala,India,TRUE
14629,683106,Aluva,Kerala,India,TRUE
14630,683108,Aluva,Kerala,India,TRUE
14631,683109,Ernakulam,Kerala,India,TRUE
14632,683110,Ernakulam,Kerala,India,TRUE
14633,683111,Aluva,Kerala,India,TRUE
14634,683112,Aluva,Kerala,India,TRUE
14635,683501,Ernakulam,Kerala,India,TRUE
14636,683502,Ernakulam,Kerala,India,TRUE
14637,683503,Ernakulam,Kerala,India,TRUE
14638,683511,Ernakulam,Kerala,India,TRUE
14639,683512,Ernakulam,Kerala,India,TRUE
14640,683513,Ernakulam,Kerala,India,TRUE
14641,683514,Ernakulam,Kerala,India,TRUE
14642,683515,Ernakulam,Kerala,India,TRUE
14643,683516,Ernakulam,Kerala,India,TRUE
14644,683517,Ernakulam,Kerala,India,TRUE
14645,683518,Ernakulam,Kerala,India,TRUE
14646,683519,Ernakulam,Kerala,India,TRUE
14647,683520,Ernakulam,Kerala,India,TRUE
14648,683521,Ernakulam,Kerala,India,TRUE
14649,683522,Ernakulam,Kerala,India,TRUE
14650,683541,Ernakulam,Kerala,India,TRUE
14651,683542,Ernakulam,Kerala,India,TRUE
14652,683543,Ernakulam,Kerala,India,TRUE
14653,683544,Ernakulam,Kerala,India,TRUE
14654,683545,Ernakulam,Kerala,India,TRUE
14655,683546,Ernakulam,Kerala,India,TRUE
14656,683547,Ernakulam,Kerala,India,TRUE
14657,683549,Ernakulam,Kerala,India,TRUE
14658,683550,Ernakulam,Kerala,India,TRUE
14659,683556,Ernakulam,Kerala,India,TRUE
14660,683561,Aluva,Kerala,India,TRUE
14661,683562,Aluva,Kerala,India,TRUE
14662,683563,Aluva,Kerala,India,TRUE
14663,683565,Aluva,Kerala,India,TRUE
14664,683571,Aluva,Kerala,India,TRUE
14665,683572,Aluva,Kerala,India,TRUE
14666,683573,Aluva,Kerala,India,TRUE
14667,683574,Aluva,Kerala,India,TRUE
14668,683575,Aluva,Kerala,India,TRUE
14669,683576,Aluva,Kerala,India,TRUE
14670,683577,Aluva,Kerala,India,TRUE
14671,683578,Aluva,Kerala,India,TRUE
14672,683579,Aluva,Kerala,India,TRUE
14673,683580,Aluva,Kerala,India,TRUE
14674,683581,Aluva,Kerala,India,TRUE
14675,683585,Aluva,Kerala,India,TRUE
14676,683587,Aluva,Kerala,India,TRUE
14677,683589,Aluva,Kerala,India,TRUE
14678,683594,Ernakulam,Kerala,India,TRUE
14679,685501,Idukki,Kerala,India,TRUE
14680,685503,Idukki,Kerala,India,TRUE
14681,685505,Idukki,Kerala,India,TRUE
14682,685507,Idukki,Kerala,India,TRUE
14683,685508,Idukki,Kerala,India,TRUE
14684,685509,Idukki,Kerala,India,TRUE
14685,685511,Idukki,Kerala,India,TRUE
14686,685512,Idukki,Kerala,India,TRUE
14687,685514,Idukki,Kerala,India,TRUE
14688,685515,Idukki,Kerala,India,TRUE
14689,685531,Idukki,Kerala,India,TRUE
14690,685532,Idukki,Kerala,India,TRUE
14691,685533,Ranni,Kerala,India,TRUE
14692,685535,Idukki,Kerala,India,TRUE
14693,685551,Idukki,Kerala,India,TRUE
14694,685552,Idukki,Kerala,India,TRUE
14695,685553,Idukki,Kerala,India,TRUE
14696,685554,Idukki,Kerala,India,TRUE
14697,685561,Idukki,Kerala,India,TRUE
14698,685562,Idukki,Kerala,India,TRUE
14699,685563,Idukki,Kerala,India,TRUE
14700,685565,Idukki,Kerala,India,TRUE
14701,685566,Idukki,Kerala,India,TRUE
14702,685571,Idukki,Kerala,India,TRUE
14703,685581,Idukki,Kerala,India,TRUE
14704,685582,Idukki,Kerala,India,TRUE
14705,685583,Idukki,Kerala,India,TRUE
14706,685584,Idukki,Kerala,India,TRUE
14707,685585,Idukki,Kerala,India,TRUE
14708,685586,Idukki,Kerala,India,TRUE
14709,685587,Idukki,Kerala,India,TRUE
14710,685588,Idukki,Kerala,India,TRUE
14711,685589,Idukki,Kerala,India,TRUE
14712,685590,Idukki,Kerala,India,TRUE
14713,685591,Idukki,Kerala,India,TRUE
14714,685595,Idukki,Kerala,India,TRUE
14715,685601,Idukki,Kerala,India,TRUE
14716,685602,Idukki,Kerala,India,TRUE
14717,685603,Idukki,Kerala,India,TRUE
14718,685604,Idukki,Kerala,India,TRUE
14719,685605,Idukki,Kerala,India,TRUE
14720,685606,Idukki,Kerala,India,TRUE
14721,685607,Idukki,Kerala,India,TRUE
14722,685608,Idukki,Kerala,India,TRUE
14723,685609,Idukki,Kerala,India,TRUE
14724,685612,Idukki,Kerala,India,TRUE
14725,685613,Idukki,Kerala,India,TRUE
14726,685614,Idukki,Kerala,India,TRUE
14727,685615,Idukki,Kerala,India,TRUE
14728,685616,Idukki,Kerala,India,TRUE
14729,685618,Idukki,Kerala,India,TRUE
14730,685619,Idukki,Kerala,India,TRUE
14731,685620,Idukki,Kerala,India,TRUE
14732,686001,Kottayam,Kerala,India,TRUE
14733,686002,Kottayam,Kerala,India,TRUE
14734,686003,Kottayam,Kerala,India,TRUE
14735,686004,Kottayam,Kerala,India,TRUE
14736,686005,Kottayam,Kerala,India,TRUE
14737,686006,Kottayam,Kerala,India,TRUE
14738,686007,Kottayam,Kerala,India,TRUE
14739,686008,Kottayam,Kerala,India,TRUE
14740,686009,Kottayam,Kerala,India,TRUE
14741,686010,Kottayam,Kerala,India,TRUE
14742,686011,Kottayam,Kerala,India,TRUE
14743,686012,Kottayam,Kerala,India,TRUE
14744,686013,Kottayam,Kerala,India,TRUE
14745,686014,Kottayam,Kerala,India,TRUE
14746,686015,Kottayam,Kerala,India,TRUE
14747,686016,Kottayam,Kerala,India,TRUE
14748,686017,Kottayam,Kerala,India,TRUE
14749,686018,Kottayam,Kerala,India,TRUE
14750,686019,Kottayam,Kerala,India,TRUE
14751,686020,Kottayam,Kerala,India,TRUE
14752,686021,Kottayam,Kerala,India,TRUE
14753,686022,Kottayam,Kerala,India,TRUE
14754,686028,Kottayam,Kerala,India,TRUE
14755,686040,Alappuzha,Kerala,India,TRUE
14756,686041,Kottayam,Kerala,India,TRUE
14757,686101,Kottayam,Kerala,India,TRUE
14758,686102,Kuttanad,Kerala,India,TRUE
14759,686103,Kuttanad,Kerala,India,TRUE
14760,686104,Kottayam,Kerala,India,TRUE
14761,686105,Kottayam,Kerala,India,TRUE
14762,686106,Kottayam,Kerala,India,TRUE
14763,686121,Kottayam,Kerala,India,TRUE
14764,686122,Kottayam,Kerala,India,TRUE
14765,686123,Kottayam,Kerala,India,TRUE
14766,686141,Vaikom,Kerala,India,TRUE
14767,686142,Vaikom,Kerala,India,TRUE
14768,686143,Vaikom,Kerala,India,TRUE
14769,686144,Vaikom,Kerala,India,TRUE
14770,686146,Vaikom,Kerala,India,TRUE
14771,686501,Kottayam,Kerala,India,TRUE
14772,686502,Kottayam,Kerala,India,TRUE
14773,686503,Kottayam,Kerala,India,TRUE
14774,686504,Kottayam,Kerala,India,TRUE
14775,686505,Kottayam,Kerala,India,TRUE
14776,686506,Kottayam,Kerala,India,TRUE
14777,686507,Kottayam,Kerala,India,TRUE
14778,686508,Kottayam,Kerala,India,TRUE
14779,686509,Kottayam,Kerala,India,TRUE
14780,686510,Ranni,Kerala,India,TRUE
14781,686511,Ranni,Kerala,India,TRUE
14782,686512,Kottayam,Kerala,India,TRUE
14783,686513,Kottayam,Kerala,India,TRUE
14784,686514,Kottayam,Kerala,India,TRUE
14785,686515,Kottayam,Kerala,India,TRUE
14786,686516,Kottayam,Kerala,India,TRUE
14787,686517,Kottayam,Kerala,India,TRUE
14788,686518,Kottayam,Kerala,India,TRUE
14789,686519,Kottayam,Kerala,India,TRUE
14790,686520,Kottayam,Kerala,India,TRUE
14791,686521,Kottayam,Kerala,India,TRUE
14792,686522,Kottayam,Kerala,India,TRUE
14793,686531,Kottayam,Kerala,India,TRUE
14794,686532,Kottayam,Kerala,India,TRUE
14795,686533,Kottayam,Kerala,India,TRUE
14796,686534,Kuttanad,Kerala,India,TRUE
14797,686535,Kottayam,Kerala,India,TRUE
14798,686536,Kottayam,Kerala,India,TRUE
14799,686537,Kottayam,Kerala,India,TRUE
14800,686538,Kottayam,Kerala,India,TRUE
14801,686539,Kottayam,Kerala,India,TRUE
14802,686540,Kottayam,Kerala,India,TRUE
14803,686541,Kottayam,Kerala,India,TRUE
14804,686542,Kottayam,Kerala,India,TRUE
14805,686543,Kottayam,Kerala,India,TRUE
14806,686544,Kottayam,Kerala,India,TRUE
14807,686545,Kottayam,Kerala,India,TRUE
14808,686546,Kottayam,Kerala,India,TRUE
14809,686547,Mallappally,Kerala,India,TRUE
14810,686548,Kottayam,Kerala,India,TRUE
14811,686555,Kottayam,Kerala,India,TRUE
14812,686560,Kottayam,Kerala,India,TRUE
14813,686561,Kottayam,Kerala,India,TRUE
14814,686562,Kottayam,Kerala,India,TRUE
14815,686563,Kottayam,Kerala,India,TRUE
14816,686564,Kottayam,Kerala,India,TRUE
14817,686571,Kottayam,Kerala,India,TRUE
14818,686572,Kottayam,Kerala,India,TRUE
14819,686573,Kottayam,Kerala,India,TRUE
14820,686574,Kottayam,Kerala,India,TRUE
14821,686575,Kottayam,Kerala,India,TRUE
14822,686576,Kottayam,Kerala,India,TRUE
14823,686577,Kottayam,Kerala,India,TRUE
14824,686578,Kottayam,Kerala,India,TRUE
14825,686579,Kottayam,Kerala,India,TRUE
14826,686580,Kottayam,Kerala,India,TRUE
14827,686581,Kottayam,Kerala,India,TRUE
14828,686582,Kottayam,Kerala,India,TRUE
14829,686583,Kottayam,Kerala,India,TRUE
14830,686584,Kottayam,Kerala,India,TRUE
14831,686585,Kottayam,Kerala,India,TRUE
14832,686586,Kottayam,Kerala,India,TRUE
14833,686587,Kottayam,Kerala,India,TRUE
14834,686601,Kottayam,Kerala,India,TRUE
14835,686602,Kottayam,Kerala,India,TRUE
14836,686603,Vaikom,Kerala,India,TRUE
14837,686604,Vaikom,Kerala,India,TRUE
14838,686605,Vaikom,Kerala,India,TRUE
14839,686606,Vaikom,Kerala,India,TRUE
14840,686607,Vaikom,Kerala,India,TRUE
14841,686608,Vaikom,Kerala,India,TRUE
14842,686609,Vaikom,Kerala,India,TRUE
14843,686610,Vaikom,Kerala,India,TRUE
14844,686611,Vaikom,Kerala,India,TRUE
14845,686612,Vaikom,Kerala,India,TRUE
14846,686613,Vaikom,Kerala,India,TRUE
14847,686616,Vaikom,Kerala,India,TRUE
14848,686630,Kottayam,Kerala,India,TRUE
14849,686631,Kottayam,Kerala,India,TRUE
14850,686632,Vaikom,Kerala,India,TRUE
14851,686633,Kottayam,Kerala,India,TRUE
14852,686634,Vaikom,Kerala,India,TRUE
14853,686635,Vaikom,Kerala,India,TRUE
14854,686636,Vaikom,Kerala,India,TRUE
14855,686637,Kottayam,Kerala,India,TRUE
14856,686651,Kottayam,Kerala,India,TRUE
14857,686652,Kottayam,Kerala,India,TRUE
14858,686653,Kottayam,Kerala,India,TRUE
14859,686661,Ernakulam,Kerala,India,TRUE
14860,686662,Ernakulam,Kerala,India,TRUE
14861,686663,Ernakulam,Kerala,India,TRUE
14862,686664,Ernakulam,Kerala,India,TRUE
14863,686665,Ernakulam,Kerala,India,TRUE
14864,686666,Ernakulam,Kerala,India,TRUE
14865,686667,Ernakulam,Kerala,India,TRUE
14866,686668,Ernakulam,Kerala,India,TRUE
14867,686669,Ernakulam,Kerala,India,TRUE
14868,686670,Ernakulam,Kerala,India,TRUE
14869,686671,Ernakulam,Kerala,India,TRUE
14870,686672,Ernakulam,Kerala,India,TRUE
14871,686673,Ernakulam,Kerala,India,TRUE
14872,686681,Ernakulam,Kerala,India,TRUE
14873,686691,Ernakulam,Kerala,India,TRUE
14874,686692,Ernakulam,Kerala,India,TRUE
14875,686693,Ernakulam,Kerala,India,TRUE
14876,688001,AMABALAPUZHA,Kerala,India,TRUE
14877,688002,AMABALAPUZHA,Kerala,India,TRUE
14878,688003,AMABALAPUZHA,Kerala,India,TRUE
14879,688004,AMABALAPUZHA,Kerala,India,TRUE
14880,688005,AMABALAPUZHA,Kerala,India,TRUE
14881,688006,AMABALAPUZHA,Kerala,India,TRUE
14882,688007,AMABALAPUZHA,Kerala,India,TRUE
14883,688008,AMABALAPUZHA,Kerala,India,TRUE
14884,688009,AMABALAPUZHA,Kerala,India,TRUE
14885,688011,AMABALAPUZHA,Kerala,India,TRUE
14886,688012,AMABALAPUZHA,Kerala,India,TRUE
14887,688013,AMABALAPUZHA,Kerala,India,TRUE
14888,688014,AMABALAPUZHA,Kerala,India,TRUE
14889,688501,Kuttanad,Kerala,India,TRUE
14890,688502,Kuttanad,Kerala,India,TRUE
14891,688503,Kuttanad,Kerala,India,TRUE
14892,688504,Kuttanad,Kerala,India,TRUE
14893,688505,Kuttanad,Kerala,India,TRUE
14894,688506,Kuttanad,Kerala,India,TRUE
14895,688507,Ernakulam,Kerala,India,TRUE
14896,688508,Kuttanad,Kerala,India,TRUE
14897,688512,Alappuzha,Kerala,India,TRUE
14898,688521,AMABALAPUZHA,Kerala,India,TRUE
14899,688522,AMABALAPUZHA,Kerala,India,TRUE
14900,688523,Cherthala,Kerala,India,TRUE
14901,688524,Cherthala,Kerala,India,TRUE
14902,688525,Cherthala,Kerala,India,TRUE
14903,688526,Cherthala,Kerala,India,TRUE
14904,688527,Cherthala,Kerala,India,TRUE
14905,688528,Cherthala,Kerala,India,TRUE
14906,688529,Cherthala,Kerala,India,TRUE
14907,688530,Cherthala,Kerala,India,TRUE
14908,688531,Cherthala,Kerala,India,TRUE
14909,688532,Cherthala,Kerala,India,TRUE
14910,688533,Cherthala,Kerala,India,TRUE
14911,688534,Cherthala,Kerala,India,TRUE
14912,688535,Cherthala,Kerala,India,TRUE
14913,688536,Cherthala,Kerala,India,TRUE
14914,688537,Alappuzha,Kerala,India,TRUE
14915,688538,AMABALAPUZHA,Kerala,India,TRUE
14916,688539,Cherthala,Kerala,India,TRUE
14917,688540,Cherthala,Kerala,India,TRUE
14918,688541,Cherthala,Kerala,India,TRUE
14919,688542,Mararikulam,Kerala,India,TRUE
14920,688547,Cherthala,Kerala,India,TRUE
14921,688555,Cherthala,Kerala,India,TRUE
14922,688561,AMABALAPUZHA,Kerala,India,TRUE
14923,688562,Kuttanad,Kerala,India,TRUE
14924,688564,AMABALAPUZHA,Kerala,India,TRUE
14925,688567,AMABALAPUZHA,Kerala,India,TRUE
14926,688570,Cherthala,Kerala,India,TRUE
14927,688582,Cherthala,Kerala,India,TRUE
14928,688584,Cherthala,Kerala,India,TRUE
14929,688587,Cherthala,Kerala,India,TRUE
14930,689101,Tiruvalla,Kerala,India,TRUE
14931,689102,Tiruvalla,Kerala,India,TRUE
14932,689103,Tiruvalla,Kerala,India,TRUE
14933,689104,Thiruvalla,Kerala,India,TRUE
14934,689105,Tiruvalla,Kerala,India,TRUE
14935,689106,Tiruvalla,Kerala,India,TRUE
14936,689107,Tiruvalla,Kerala,India,TRUE
14937,689108,Tiruvalla,Kerala,India,TRUE
14938,689109,Chengannur,Kerala,India,TRUE
14939,689110,Tiruvalla,Kerala,India,TRUE
14940,689111,Ranni,Kerala,India,TRUE
14941,689112,Tiruvalla,Kerala,India,TRUE
14942,689113,Tiruvalla,Kerala,India,TRUE
14943,689115,Tiruvalla,Kerala,India,TRUE
14944,689121,Chengannur,Kerala,India,TRUE
14945,689122,Chengannur,Kerala,India,TRUE
14946,689123,Chengannur,Kerala,India,TRUE
14947,689124,Chengannur,Kerala,India,TRUE
14948,689126,Chengannur,Kerala,India,TRUE
14949,689501,Adur,Kerala,India,TRUE
14950,689502,Adur,Kerala,India,TRUE
14951,689503,Kozhencherry,Kerala,India,TRUE
14952,689504,Chengannur,Kerala,India,TRUE
14953,689505,Chengannur,Kerala,India,TRUE
14954,689506,Chengannur,Kerala,India,TRUE
14955,689507,Kozhencherry,Kerala,India,TRUE
14956,689508,Chengannur,Kerala,India,TRUE
14957,689509,Chengannur,Kerala,India,TRUE
14958,689510,Chengannur,Kerala,India,TRUE
14959,689511,Chengannur,Kerala,India,TRUE
14960,689512,Alappuzha,Kerala,India,TRUE
14961,689513,Kozhencherry,Kerala,India,TRUE
14962,689514,Thiruvalla,Kerala,India,TRUE
14963,689520,Chengannur,Kerala,India,TRUE
14964,689521,Chengannur,Kerala,India,TRUE
14965,689531,Thiruvalla,Kerala,India,TRUE
14966,689532,Kozhencherry,Kerala,India,TRUE
14967,689533,Kozhencherry,Kerala,India,TRUE
14968,689541,Thiruvalla,Kerala,India,TRUE
14969,689542,Thiruvalla,Kerala,India,TRUE
14970,689543,Mallappally,Kerala,India,TRUE
14971,689544,Mallappally,Kerala,India,TRUE
14972,689545,Mallappally,Kerala,India,TRUE
14973,689546,Tiruvalla,Kerala,India,TRUE
14974,689547,Thiruvalla,Kerala,India,TRUE
14975,689548,Tiruvalla,Kerala,India,TRUE
14976,689549,Tiruvalla,Kerala,India,TRUE
14977,689550,Tiruvalla,Kerala,India,TRUE
14978,689551,Tiruvalla,Kerala,India,TRUE
14979,689571,Kuttanad,Kerala,India,TRUE
14980,689572,Kuttanad,Kerala,India,TRUE
14981,689573,Kuttanad,Kerala,India,TRUE
14982,689574,Alappuzha,Kerala,India,TRUE
14983,689581,Pathanamthitta,Kerala,India,TRUE
14984,689582,Mallappally,Kerala,India,TRUE
14985,689583,Mallappally,Kerala,India,TRUE
14986,689584,Mallappally,Kerala,India,TRUE
14987,689585,Mallappally,Kerala,India,TRUE
14988,689586,Mallappally,Kerala,India,TRUE
14989,689587,Mallappally,Kerala,India,TRUE
14990,689588,Mallappally,Kerala,India,TRUE
14991,689589,Mallappally,Kerala,India,TRUE
14992,689590,Kuttanad,Kerala,India,TRUE
14993,689591,Tiruvalla,Kerala,India,TRUE
14994,689592,Mallappally,Kerala,India,TRUE
14995,689594,Mallappally,Kerala,India,TRUE
14996,689595,Kuttanad,Kerala,India,TRUE
14997,689597,Pathanamthitta,Kerala,India,TRUE
14998,689600,Alappuzha,Kerala,India,TRUE
14999,689602,Mallappally,Kerala,India,TRUE
15000,689611,Tiruvalla,Kerala,India,TRUE
15001,689612,Ranni,Kerala,India,TRUE
15002,689613,Mallappally,Kerala,India,TRUE
15003,689614,Ranny,Kerala,India,TRUE
15004,689615,Mallappally,Kerala,India,TRUE
15005,689621,Thiruvalla,Kerala,India,TRUE
15006,689622,Chengannur,Kerala,India,TRUE
15007,689623,Alappuzha,Kerala,India,TRUE
15008,689624,Chengannur,Kerala,India,TRUE
15009,689625,Chengannur,Kerala,India,TRUE
15010,689626,Tiruvalla,Kerala,India,TRUE
15011,689627,Mavelikara,Kerala,India,TRUE
15012,689641,Kozhencherry,Kerala,India,TRUE
15013,689642,Kozhencherry,Kerala,India,TRUE
15014,689643,Kozhencherry,Kerala,India,TRUE
15015,689644,Kozhencherry,Kerala,India,TRUE
15016,689645,Kozhencherry,Kerala,India,TRUE
15017,689646,Kozhencherry,Kerala,India,TRUE
15018,689647,Kozhencherry,Kerala,India,TRUE
15019,689648,Adur,Kerala,India,TRUE
15020,689649,Kozhencherry,Kerala,India,TRUE
15021,689650,Kozhencherry,Kerala,India,TRUE
15022,689652,Kozhencherry,Kerala,India,TRUE
15023,689653,Kozhencherry,Kerala,India,TRUE
15024,689654,Kozhencherry,Kerala,India,TRUE
15025,689656,Kozhencherry,Kerala,India,TRUE
15026,689661,Ranny,Kerala,India,TRUE
15027,689662,Ranny,Kerala,India,TRUE
15028,689663,Ranny,Kerala,India,TRUE
15029,689664,Ranny,Kerala,India,TRUE
15030,689666,Ranny,Kerala,India,TRUE
15031,689667,Ranny,Kerala,India,TRUE
15032,689668,Kozhencherry,Kerala,India,TRUE
15033,689671,Kozhencherry,Kerala,India,TRUE
15034,689672,Ranny,Kerala,India,TRUE
15035,689673,Ranny,Kerala,India,TRUE
15036,689674,Ranny,Kerala,India,TRUE
15037,689675,Ranny,Kerala,India,TRUE
15038,689676,Ranny,Kerala,India,TRUE
15039,689677,Ranny,Kerala,India,TRUE
15040,689678,Kozhencherry,Kerala,India,TRUE
15041,689691,Kozhencherry,Kerala,India,TRUE
15042,689692,Kozhencherry,Kerala,India,TRUE
15043,689693,Adur,Kerala,India,TRUE
15044,689694,Adur,Kerala,India,TRUE
15045,689695,Pathanamthitta,Kerala,India,TRUE
15046,689696,Kollam,Kerala,India,TRUE
15047,689698,Kozhencherry,Kerala,India,TRUE
15048,689699,Kozhencherry,Kerala,India,TRUE
15049,689711,Adur,Kerala,India,TRUE
15050,690101,Mavelikara,Kerala,India,TRUE
15051,690102,Mavelikara,Kerala,India,TRUE
15052,690103,Alappuzha,Kerala,India,TRUE
15053,690104,Mavelikara,Kerala,India,TRUE
15054,690105,Mavelikara,Kerala,India,TRUE
15055,690106,Mavelikara,Kerala,India,TRUE
15056,690107,Mavelikara,Kerala,India,TRUE
15057,690108,Mavelikara,Kerala,India,TRUE
15058,690110,Alappuzha,Kerala,India,TRUE
15059,690501,Mavelikara,Kerala,India,TRUE
15060,690502,Karthikapally,Kerala,India,TRUE
15061,690503,Mavelikara,Kerala,India,TRUE
15062,690504,Mavelikara,Kerala,India,TRUE
15063,690505,Mavelikara,Kerala,India,TRUE
15064,690506,Karthikapally,Kerala,India,TRUE
15065,690507,Karthikappally,Kerala,India,TRUE
15066,690508,Karthikappally,Kerala,India,TRUE
15067,690509,Chengannur,Kerala,India,TRUE
15068,690510,Chengannur,Kerala,India,TRUE
15069,690511,Karthikappally,Kerala,India,TRUE
15070,690512,Karthikappally,Kerala,India,TRUE
15071,690513,Karthikappally,Kerala,India,TRUE
15072,690514,Karthikappally,Kerala,India,TRUE
15073,690515,Karthikappally,Kerala,India,TRUE
15074,690516,Karthikappally,Kerala,India,TRUE
15075,690517,Karthikappally,Kerala,India,TRUE
15076,690518,Kollam,Kerala,India,TRUE
15077,690519,Kollam,Kerala,India,TRUE
15078,690520,Kollam,Kerala,India,TRUE
15079,690521,Kollam,Kerala,India,TRUE
15080,690522,Adur,Kerala,India,TRUE
15081,690523,Kollam,Kerala,India,TRUE
15082,690524,Kollam,Kerala,India,TRUE
15083,690525,Kollam,Kerala,India,TRUE
15084,690526,Kollam,Kerala,India,TRUE
15085,690527,Mavelikara,Kerala,India,TRUE
15086,690528,Kollam,Kerala,India,TRUE
15087,690529,Alappuzha,Kerala,India,TRUE
15088,690530,Mavelikara,Kerala,India,TRUE
15089,690531,Karthikappally,Kerala,India,TRUE
15090,690532,Karthikappally,Kerala,India,TRUE
15091,690533,Karthikappally,Kerala,India,TRUE
15092,690534,Mavelikara,Kerala,India,TRUE
15093,690535,Karthikapally,Kerala,India,TRUE
15094,690536,Kollam,Kerala,India,TRUE
15095,690537,Mavelikara,Kerala,India,TRUE
15096,690538,Kollam,Kerala,India,TRUE
15097,690539,Kollam,Kerala,India,TRUE
15098,690540,Kollam,Kerala,India,TRUE
15099,690542,Kollam,Kerala,India,TRUE
15100,690543,Thiruvananthapuram,Kerala,India,TRUE
15101,690544,Kollam,Kerala,India,TRUE
15102,690547,Kollam,Kerala,India,TRUE
15103,690548,Karthikappally,Kerala,India,TRUE
15104,690558,Mavelikara,Kerala,India,TRUE
15105,690559,Karthikapally,Kerala,India,TRUE
15106,690561,Kollam,Kerala,India,TRUE
15107,690570,Alappuzha,Kerala,India,TRUE
15108,690571,Mavelikara,Kerala,India,TRUE
15109,690572,Karthikappally,Kerala,India,TRUE
15110,690573,Kollam,Kerala,India,TRUE
15111,690574,Kollam,Kerala,India,TRUE
15112,691001,Kollam,Kerala,India,TRUE
15113,691002,Kollam,Kerala,India,TRUE
15114,691003,Kollam,Kerala,India,TRUE
15115,691004,Kollam,Kerala,India,TRUE
15116,691005,Kollam,Kerala,India,TRUE
15117,691006,Kollam,Kerala,India,TRUE
15118,691007,Kollam,Kerala,India,TRUE
15119,691008,Kollam,Kerala,India,TRUE
15120,691009,Kollam,Kerala,India,TRUE
15121,691010,Kollam,Kerala,India,TRUE
15122,691011,Kollam,Kerala,India,TRUE
15123,691012,Kollam,Kerala,India,TRUE
15124,691013,Kollam,Kerala,India,TRUE
15125,691014,Kollam,Kerala,India,TRUE
15126,691015,Kollam,Kerala,India,TRUE
15127,691016,Kollam,Kerala,India,TRUE
15128,691019,Kollam,Kerala,India,TRUE
15129,691020,Kollam,Kerala,India,TRUE
15130,691021,Kollam,Kerala,India,TRUE
15131,691301,Kollam,Kerala,India,TRUE
15132,691302,Kollam,Kerala,India,TRUE
15133,691303,Kollam,Kerala,India,TRUE
15134,691304,Kollam,Kerala,India,TRUE
15135,691305,Kollam,Kerala,India,TRUE
15136,691306,Kollam,Kerala,India,TRUE
15137,691307,Kollam,Kerala,India,TRUE
15138,691308,Kollam,Kerala,India,TRUE
15139,691309,Kollam,Kerala,India,TRUE
15140,691310,Kollam,Kerala,India,TRUE
15141,691311,Kollam,Kerala,India,TRUE
15142,691312,Kollam,Kerala,India,TRUE
15143,691319,Kollam,Kerala,India,TRUE
15144,691322,Kollam,Kerala,India,TRUE
15145,691331,Kollam,Kerala,India,TRUE
15146,691332,Kollam,Kerala,India,TRUE
15147,691333,Kollam,Kerala,India,TRUE
15148,691334,Kollam,Kerala,India,TRUE
15149,691500,Kollam,Kerala,India,TRUE
15150,691501,Kollam,Kerala,India,TRUE
15151,691502,Kollam,Kerala,India,TRUE
15152,691503,Kollam,Kerala,India,TRUE
15153,691504,Kollam,Kerala,India,TRUE
